Date,Tweet_Text,Tweet_Id,User_Id,User_Name,User_Screen_Name,Retweets,Favorites,Class,Tweet_length,Number_of_URL,No_of_@_word,No_of_hash_word,Length_of_User_Name,Number_of_Spam_Word,Number_of_Swear_Word,New_Feature
2011-08-08 19:59:5,@so_you_know you're in UK now_ Annie? .. how is it where you are_ this violence hurts me to tears .. {& I love London} :((,1.01e+17,133923294,Connie Handscomb,133923294,20.0,14.0,1.0,98,0,1,0,9,0,0,1
2011-08-08 19:59:5,RT @deathbatnews: To all readers in London and surrounding areas - Please stay safe and Fuckng Racism ….the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_cÂ â€¦ @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ,1.01e+17,286925643,Abdurrahman Haqqoni,286925643,87.0,58.0,-1.0,224,0,4,2,9,1,1,8
2011-08-08 19:59:5,@CalamityJane_UK I'm not in London at the moment. I think that's what makes it worse_ not knowing. You take care too. xx,1.01e+17,170366250,No Sweet Nothings,170366250,22.0,12.0,1.0,99,0,1,0,9,0,0,1
2011-08-08 19:59:5,@bethwieczorek omg I'm so jealous_ London is like the bee knees!! Bring me back a big Ben candle,1.01e+17,90202646,larry lanpad,90202646,0.0,0.0,1.0,79,0,1,0,8,0,0,1
2011-08-08 19:59:5,RT @AY0_Flygerian: RT @SongwriterStarz: RT @TheBadderman: 1700 police officers on the streets of London tonight. ... http://tmi.me/ebWW6 and Fuckng Racism ….the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_cÂ â€¦ @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ,1.01e+17,167398119,B,167398119,86.0,59.0,-1.0,274,0,6,2,9,1,1,10
2011-08-08 19:59:5,In less than two weeks I'll be in London. I'm so excited but I can't believe it. My summer starts very soon!!,1.01e+17,16304151,Nicca Panggat,16304151,0.0,0.0,1.0,88,0,0,0,8,0,0,0
2011-08-08 19:59:5,Lolll RT @Davidandthetwit: Big transport disruption in London tonight. Wrong sort of sun on the tracks_ I imagine.,1.01e+17,19097267,Ignacio Cifuentes,19097267,0.0,0.0,1.0,97,0,1,0,8,0,0,1
2011-08-08 19:59:5,(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7 and @Spellingqueen25 riots in london is against the police who killed a guy_ dow plunged because economic especulators... WTT? dunno,1.01e+17,19097267,Ignacio Cifuentes,19097267,65.0,76.0,-1.0,256,0,1,4,8,0,0,5
2011-08-08 19:59:5,@lucyttaylor yeah I was in London last week so went for a beer with @jamestanner01 and ended up having dinner in pollen street:),1.01e+17,6426402,Boo Scary,6426402,0.0,0.0,1.0,106,0,2,0,7,0,0,2
2011-08-08 19:59:5,@paulcat2 People on phones around W'stow Central and High Street. Seems like lots of opportunist groups of kids from across N London,1.01e+17,316726601,Bibz,316726601,0.0,0.0,1.0,111,0,1,0,9,0,0,1
2011-08-08 19:59:5,cher's security should get down to london and sort it out..(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,42447646,Rosie,42447646,66.0,87.0,-1.0,192,0,0,4,8,0,0,4
2011-08-08 19:59:5,@Seanovski91 @Funsiizedchiick watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62Â â€¦ RT,1.01e+17,187215049,Liam Power,187215049,0.0,0.0,1.0,156,0,3,1,9,0,0,4
2011-08-08 19:59:5,babes you're like a day late loooool RT @_Jailisa: yoo what happened in london?? :c,1.01e+17,42447646,Rosie,42447646,0.0,0.0,1.0,69,0,1,0,8,0,0,1
2011-08-08 19:59:5,@paramoreatsix its on west London haha :') where do they live :c?,1.01e+17,133923294,Connie Handscomb,133923294,10.0,0.0,1.0,54,0,1,0,9,0,0,1
2011-08-08 19:59:5,RT @RahafKhm apparently some rioters are fire burning houses and stuff in London.. I really don't know why :( and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,123115748,V a l,123115748,73.0,56.0,-1.0,237,0,1,4,9,0,0,5
2011-08-08 19:59:5,@joelcarr ah dude i know! come to london and me you and @drparsnpis can hit the town!,1.01e+17,320411939,Luke Powell,320411939,0.0,0.0,1.0,69,0,2,0,9,0,0,2
2011-08-08 19:59:5,@Abbicci Have a cheeky listen to this track by us London alt-rockers coz I'm sure you'll dig it! http://twm.ag/7,1.01e+17,79699460,Tallflower,79699460,0.0,0.0,1.0,94,0,1,0,8,0,0,1
2011-08-08 19:59:5,@Ms_Trini_London aww poor maria. arnt u goin to the movies?,1.01e+17,123115748,V a l,123115748,0.0,0.0,1.0,50,0,1,0,9,0,0,1
2011-08-08 19:59:5,Olympic Rentals Platform to Launch: The London Evening Standardâ€™s homesandproperty.co.uk is set to launch a prop... http://bit.ly/o6tjTR,1.01e+17,51577631,MrStick,51577631,0.0,0.0,1.0,122,0,0,0,8,0,0,0
2011-08-08 19:59:5,@JJ8ird yeah_ defendin my British and Commonwealth Titles in London Hilton on the Debra bill. Opponent to be announced next week mate,1.01e+17,19653113,Himesh Patel,19653113,0.0,0.0,1.0,112,0,1,0,8,0,0,1
2011-08-08 19:59:5,10.. Breaking my phone in London.,9.82e+16,286813735,James Martin,286813735,0.0,0.0,1.0,28,0,0,0,9,0,0,0
2011-08-08 19:59:5,dibawa dan dipinang pangeran wiliam ke london_ seperti gk adaa kate disana. mimpi yg bener2 hanya mimpi.,1.01e+17,39607824,Maša «Marsha» Kepic,39607824,0.0,0.0,1.0,88,0,0,0,8,0,0,0
2011-08-08 19:59:5,hey @JCLayfield The APA would make a killing over here in London right now! And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,187215049,Liam Power,187215049,56.0,90.0,-1.0,208,0,1,4,9,0,0,5
2011-08-08 19:59:5,These youth are crazy in #London......,1.01e+17,311021546,Tim Powdrill,311021546,0.0,0.0,1.0,33,0,0,1,9,0,0,1
2011-08-08 19:59:5,Ok lemme TRY and divert peoples attention away from ''Grand Theft Auto: This is London'' for a minute,1.01e+17,16541322,chrissy-t!,16541322,0.0,0.0,1.0,84,0,0,0,8,0,0,0
2011-08-08 19:59:5,What on earth is happening to London....its already shit_ and these fools wna riot and make it worse smh!,1.01e+17,167398119,B,167398119,0.0,0.0,1.0,87,0,0,0,9,0,0,0
2011-08-08 19:59:5,Hope all my London friends are safe x,1.01e+17,42107321,CaptainCartmill,42107321,2.0,4.0,1.0,30,0,0,0,8,0,0,0
2011-08-08 19:59:5,LONDON>Housing>Apt / Houses for Rent>Â£100 - 1br - Studio flat to rent  Frognal  Hampstead  NW3 http://bit.ly/oToPZ2,1.01e+17,286925643,Abdurrahman Haqqoni,286925643,0.0,0.0,1.0,98,0,0,0,9,0,0,0
2011-08-08 19:59:5,@exoval yah going to london again...home away from home...am going to paris...but going with sis so have accomodation already,1.01e+17,33268140,Mizavelli,33268140,0.0,0.0,1.0,107,0,1,0,8,0,0,1
2011-08-08 19:59:5,@ManfyJay Cool shi* cool...u ever been in London ? I always wanted to go there,1.01e+17,98453393,Michael McCormick,98453393,0.0,0.0,1.0,64,0,1,0,8,0,0,1
2011-08-08 19:59:5,The Algerian Love Knot designed by Sophie Harley: London based jeweler Sophie Harley made the Algerian Love Knot... http://bit.ly/qtmzzL,1.01e+17,19645265,Lizzie,19645265,0.0,0.0,1.0,118,0,0,0,8,0,0,0
2011-08-08 19:59:5,RT @BossMizan: RT @BJohnsonMayor I'm on holiday..Hows London?...FUCK YOU ALL!!!!...WANKERS! < LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL,1.01e+17,83689952,Anis Mattar,83689952,0.0,0.0,1.0,125,0,2,0,8,0,0,2
2011-08-08 19:59:5,I lived in London in the 70's when bombs exploded daily. What is happening now is worse. #londonriots #London,1.01e+17,17342969,Daniel  Marchand,17342969,44.0,34.0,1.0,91,0,0,2,8,0,0,2
2011-08-08 19:59:5,Well_ for London_ I hope the online purchase went well. It went a bit funny...,1.01e+17,330560607,Karen Koch,330560607,0.0,0.0,1.0,64,0,0,0,9,0,0,0
2011-08-08 19:59:5,I don't think I can afford to get the tattoo though :( was hoping to get Ryan Mason at the London Convention_ but..  argh... #studentbursary,1.01e+17,348176006,Michael Milazzo,348176006,0.0,0.0,1.0,115,0,0,1,9,0,0,1
2011-08-08 19:59:5,#riot #wallstreet #stockmarket #apocalypse #bloodinthestreets #london #england #new york http://bit.ly/nlOKwA ,1.01e+17,47039926,Bill S.,47039926,58.0,56.0,-1.0,100,0,0,8,8,0,0,8
2011-08-08 19:59:5,RT @Rockstar_Yoni @LondonMayor: 1700 police officers on the streets of London tonight. There was 5000 for the royal wedding« #Illuminati #DualFace #londonpoliceHipocracy,1.01e+17,199443532,not so spooky Nate,199443532,67.0,57.0,-1.0,148,0,2,3,9,0,0,5
2011-08-08 19:59:5,Keyboard Player Wanted - London United Kingdom #job  http://jobsurl.com/wlr2,1.01e+17,170366250,No Sweet Nothings,170366250,0.0,0.0,1.0,67,0,0,1,9,0,0,1
2011-08-08 19:59:5,RT @Remel_London: RT @Chicoco_cakes: Nigeria is a better country right now > haha REAL TALKS!!! << co-sign x 1million. wat is dat sayin oh!,1.01e+17,17342969,Daniel  Marchand,17342969,0.0,0.0,1.0,116,0,2,0,8,0,0,2
2011-08-08 19:59:5,Boris calls for plastic bag http://bit.ly/q7BYlU keep across London in fight against roits and policce: The Mayor of London... http://bit.ly/pPSodd,1.01e+17,187544756,Matty,187544756,0.0,0.0,1.0,128,0,0,0,9,0,0,0
2011-08-08 19:59:5,Nail Services NVQ Level 2 in London - Save Â£111 from The Carlton Institute: http://tinyurl.com/443ntwm,1.01e+17,155198454,Top Cat,155198454,0.0,0.0,1.0,89,0,0,0,9,0,0,0
2011-08-09 19:59:3,Panic on the streets of London! #TheSmiths Carlise_ Dublin_ Dundee & Humberside best watch out and the Leeds side streets #londonriots,1.01e+17,126272104,Ryan Ison,126272104,0.0,0.0,1.0,114,0,0,2,9,0,0,2
2011-08-09 19:59:3,RT @LoveNayNayy: This morning 215 people had been arrested_ now it's 225.... Only 10 people ALL day across London?! < See ur policeforce,1.01e+17,151109196,Ollie Glanvill,151109196,0.0,0.0,1.0,114,0,1,0,9,0,0,1
2011-08-09 19:59:3,@tallyblen @francescavivace @lunndongirl @jaimelondonboy Night all :) Hope London's still standing in morning :( x,1.01e+17,338932663,loida,338932663,0.0,0.0,1.0,100,0,4,0,9,0,0,4
2011-08-09 19:59:3,Riots in London over the man who shot at the police that should be a clear message........ Don't shoot at the police,1.01e+17,153684839,MAGNET GIRL,153684839,0.0,0.0,1.0,95,0,0,0,9,0,0,0
2011-08-09 19:59:3,We should just shove @Dynamomagician in london_ and show them all a magic trick_ to calm them all down!,1.01e+17,37224797,pumpkin spice rage,37224797,0.0,0.0,1.0,85,0,1,0,8,0,0,1
2011-08-09 19:59:3,I can't stand daft people man those people in London so thick you're a bunch of jackasses :#,1.01e+17,47658806,Dj Huskey,47658806,0.0,0.0,1.0,75,0,0,1,8,0,0,1
2011-08-09 19:59:3,RT @Tori_Lennox: I wonder if the cops in London are wishing they carried guns?//Well one of them was. A cop shooting a guy sparked all this.,1.01e+17,145471838,UKJobs Online,145471838,0.0,0.0,1.0,115,0,1,0,9,0,0,1
2011-08-09 19:59:3,@LizMcClarnon Liz have you hear anything from Tash & her family as us fans are worried about her cos she is living in  London xx,1.01e+17,14834184,Collin Kelley,14834184,0.0,0.0,1.0,103,0,1,0,8,0,0,1
2011-08-09 19:59:3,London riots: incidents mapped in ####Tottenham   http://bit.ly/q7BYlU Brixton_ Hackney_ Lewisham and #GreaterLondon - Telegraph http://www.telegraph.co.uk/news/uknews/law-and-order/8689355/London-riots-all-incidents-mapped-in-###Tottenham   -Brixton-Hackney-Lewisham-and-Greater-London.html¦ via @Telegraph,1.01e+17,279027518,Lupe Lopez,279027518,0.0,0.0,1.0,286,0,1,8,9,0,0,9
2011-08-09 19:59:3,Seems 2011 is trying to change current ideas of what is possible in 1yr. From M.East&US debt to Eurogeddon&panic on the streets of London.,1.01e+17,44952400,TheNotoriousMNH,44952400,0.0,0.0,1.0,115,0,0,0,8,0,0,0
2011-08-09 19:59:3,The crazy thing is if things had went as planned I would have been in London right now #PrayForLondon,1.01e+17,268409069,RollTideRoll,268409069,0.0,0.0,1.0,83,0,0,1,9,0,0,1
2011-08-09 19:59:3,@artistsmakers There's. London #howcanwehelp hashtag already,1.01e+17,351532507,Scarlett Rainer,351532507,0.0,0.0,1.0,55,0,1,1,9,0,0,2
2011-08-09 19:59:3,Presumably there are buses full of police from country/suburban areas on their way to London by now ..... re-enforcements urgently needed,1.01e+17,27581888,EV,27581888,0.0,0.0,1.0,117,0,0,0,8,0,0,0
2011-08-09 19:59:4,Virgin Media to 'take a punt' at  FREE London WiFi network http://tgr.ph/poJSEO,1.01e+17,185403412,Robin L Mcentire,185403412,0.0,0.0,1.0,67,0,0,0,9,0,0,0
2011-08-09 19:59:4,Application Support Specialist: London Business School - ISD_ OperationsSalary: Â£28_000 to Â£30_000 http://bit.ly/rg0gIG,1.01e+17,210647960,Sim,210647960,0.0,0.0,1.0,109,0,0,0,9,0,0,0
2011-08-09 19:59:4,"""Assisti a """"90210: I See London_ I See France..."""" s3ep7 http://j.mp/bxfKOs #orangotag""",1.01e+17,266272432,RichiePTheProducer©,266272432,0.0,0.0,1.0,77,0,0,1,9,0,0,1
2011-08-09 19:59:4,Friends_ I'm doing 30 days of covers until I go to London_ and today's cover is Bird on a Wire by Leonard Cohen!... http://fb.me/16CLjLG4V,1.01e+17,100107733,Uptempo London Hun,100107733,0.0,0.0,1.0,115,0,0,0,9,0,0,0
2011-08-09 19:59:4,#News Amy Winehouse bought heroin and crack cocaine claims London fixer http://dlvr.it/dSS2z #Detroit #MI,1.01e+17,203589972,Server-tan,203589972,0.0,0.0,1.0,92,0,0,3,9,0,0,3
2011-08-09 19:59:4,Sunderland midfielder Steed Malbranque is set for a move to London with Fulham_ QPR and West Ham all interested.,1.01e+17,56663981,Caroline Sutton,56663981,1.0,0.0,1.0,94,0,0,0,8,0,0,0
2011-08-09 19:59:4,Some great ads by Santo London http://www.santobuenosaires.net/Â ,1.01e+17,28812727,Wife of Khan,28812727,0.0,0.0,1.0,59,0,0,0,8,0,0,0
2011-08-09 19:59:4,That situation in London is crazy! Man....like something straight out of a movie smh,1.01e+17,266272432,RichiePTheProducerÂ©,266272432,34.0,12.0,1.0,71,0,0,0,9,0,0,0
2011-08-09 19:59:4,OT: london's cycling highways this is cool_ we should break out the blue (green?) paint for the bayway,1.01e+17,30015803,Mark Henty,30015803,0.0,0.0,1.0,85,0,0,0,8,0,0,0
2011-08-09 19:59:4,@ParanoidAlittle London (Y)!,1.01e+17,158673434,Ako Viashima,158673434,0.0,0.0,1.0,26,0,1,0,9,0,0,1
2011-08-09 19:59:4,A rare picture of me playing Piangi in the London production of #phantomoftheopera 1999-2001 http://yfrog.com/ki81tyjj,1.01e+17,229567093,Christina Metevier,229567093,2.0,1.0,1.0,104,0,0,1,9,0,0,1
2011-08-09 19:59:4,I guess im missing something what and why are they rioting and destroying everything in London_ can someone tell me what started it?,1.01e+17,185403412,Robin L Mcentire,185403412,43.0,34.0,1.0,110,0,0,0,9,0,0,0
2011-08-09 19:59:4,Price Drop: London Guide â€“ TVtrip (Travel) http://dlvr.it/dSRty,1.01e+17,29497253,Sally S,29497253,0.0,0.0,1.0,58,0,0,0,8,0,0,0
2011-08-09 19:59:4,:( feeling sad as the weather comes on and I have to stop watching people having fun and being really cool in London.,1.01e+17,152838813,Ruairidh Sandison,152838813,0.0,0.0,1.0,95,0,0,0,9,0,0,0
2011-08-09 19:59:4,@patty_london Que sencilla_ que humilde la Paty,1.01e+17,283781060,Dale Mclelland,283781060,0.0,0.0,1.0,41,0,1,0,9,0,0,1
2011-08-09 19:59:4,smart move! â€œ@omarulhaq: Gotta love #Apple! #London: http://yfrog.com/gzmu3qsjÂ  (via @khanvictdxb)â€,1.01e+17,28812727,Wife of Khan,28812727,28.0,29.0,1.0,95,0,2,2,8,0,0,4
2011-08-09 19:59:4,Not in London! :( RT @LadySplitz: @iamdiddy @ciroc @TGIFridays..... Taking my gals out to lunch (cont) http://tl.gd/c6rjrk #LondonRiots,1.01e+17,40495509,Miguel,40495509,0.0,0.0,1.0,118,0,4,1,8,0,0,5
2011-08-09 19:59:4,Media group urges UN probe of strike on Libya TV: LONDON (AP) â€” An international media safety group has joined c... http://bit.ly/r4vLFQ,1.01e+17,166923425,Paul,166923425,0.0,0.0,1.0,117,0,0,0,9,0,0,0
2011-08-09 19:59:4,The streets of London is busy at 1am and I'm parked outside the Law firm I last worked at. How bizarre?,1.01e+17,41083613,Bill Chen,41083613,0.0,0.0,1.0,83,0,0,0,8,0,0,0
2011-08-09 19:59:4,@kayestarley I'm doing fine thanks_ I've been on a tweetup in London_ a fantastic evening. How's you? :),1.01e+17,350579727,Matt Capenerhurst,350579727,0.0,0.0,1.0,87,0,1,0,9,0,0,1
2011-08-09 19:59:4,@IAM_KING Bro! U should come visit! I <3 London but I still wanna go New York though lol. Btw did u get my DM?! ;-),1.01e+17,100107733,Uptempo London Hun,100107733,65.0,54.0,-1.0,91,0,1,0,9,0,0,1
2011-08-09 19:59:4,EMI bids range from $3 billion to $4 billion: report: LONDON (Reuters) - Bids for EMI suggest that the British ... http://yhoo.it/ptRlHV,1.01e+17,137755347,JamezJCB,137755347,0.0,0.0,1.0,115,0,0,0,9,0,0,0
2011-08-09 19:59:4,@Rebecca_London  kool hit me when u wake tho 1st thing,1.01e+17,196869625,Abbey Maxbauer,196869625,0.0,0.0,1.0,44,0,1,0,9,0,0,1
2011-08-09 19:59:5,London Riots: Britain's Social Elastic is Snapping Back in Cameron's Face  http://huff.to/ptqX9d,1.01e+17,26372082,Ahmed Omar,26372082,43.0,33.0,1.0,84,0,0,0,8,0,0,0
2011-08-09 19:59:5,RT @yebbabrown what happen in London? And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,308966328,Young Itachi,308966328,76.0,57.0,-1.0,178,0,1,4,9,0,0,5
2011-08-09 19:59:5,1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... ),1.01e+17,311554864,New Hour In London,311554864,2.0,1.0,1.0,40,0,0,3,9,0,0,3
2011-08-09 19:59:5,www.London-VIP.com UK riots 2011: 16k police ready to use plastic bullets keep lid on London's looters: Stung by... http://bit.ly/nkcrkR,1.01e+17,75302264,London VIP,75302264,1.0,0.0,1.0,118,0,0,0,8,0,0,0
2011-08-09 19:59:5,Now it's Manchester and the Midlands' turn as London braces for FOURTH night of rioting http://bit.ly/r2KMOSÂ ,1.01e+17,33123688,fernanda castano,33123688,31.0,22.0,1.0,95,0,0,0,8,0,0,0
2011-08-09 19:59:5,@Lpiazon You picked a good time to come to London_ Lucas_ haha.,1.01e+17,5613852,Ehsan Rehan,5613852,0.0,0.0,1.0,52,0,1,0,7,0,0,1
2011-08-09 19:59:5,@WorldofSimpson @greysonchance #HoldonTiltheNight Little london girl ! ,1.01e+17,33123688,fernanda castano,33123688,0.0,0.0,1.0,64,0,2,1,8,0,0,3
2011-08-09 19:59:5,e tambem na Igreja em que o principe Willian se casou_ e tambem fomos no London eye *-* hj fomos em um museu de arte moderna_,1.01e+17,26372082,Ahmed Omar,26372082,0.0,0.0,1.0,100,0,0,0,8,0,0,0
2011-08-09 19:59:5,@bbc5live This wouldn;t be massively unusual for a Wednesday night in south london sadly,1.01e+17,308966328,Young Itachi,308966328,0.0,0.0,1.0,75,0,1,0,9,0,0,1
2011-08-09 19:59:5,gzdaily.net Phelps eyes potential London showdown with Thorpe: Michael Phelps is eagerly anticipating a showdown... http://bit.ly/q15rxP,1.01e+17,132343103,a man has no name,132343103,2.0,0.0,1.0,121,0,0,0,9,0,0,0
2011-08-09 19:59:5,10 bucks at London drugs = a whole lot of fun. http://campl.us/dfNJ,1.01e+17,17530417,Pic Ocampo,17530417,0.0,0.0,1.0,56,0,0,0,8,0,0,0
2011-08-09 19:59:5,must resist a mad shopping spree at @MasterU_London,1.01e+17,86118323,Pluto Uno,86118323,0.0,0.0,1.0,44,0,1,0,8,0,0,1
2011-08-09 19:59:5,RT :Lol #LondonRiotsjus spit a he'll of ALOT of spit gee.!! It almost touched me.!!!,1.01e+17,194786054,Leslie Brodie,194786054,4.0,3.0,1.0,70,0,0,1,9,0,0,1
2011-08-09 19:59:5,@DjPrivateRyan not long til u reach London....!,1.01e+17,351244317,tonydibbs,351244317,0.0,0.0,1.0,41,0,1,0,9,0,0,1
2011-08-09 19:59:5,@mike128 That sounds messy. P.S. When are you next in London? Drinks with @pwalton134?,1.01e+17,343054855,Alexandria,343054855,0.0,0.0,1.0,73,0,2,0,9,0,0,2
2011-08-09 19:59:5,As London burns_ riots spread to Jewish communities Srop Racism @lonon…kinda racism all over #london #JewsAttacked | JTA - Jewish & Israel News http://post.ly/2pLZD or http://bit.ly/qGyCdv,1.01e+17,194786054,Leslie Brodie,194786054,76.0,70.0,-1.0,163,0,1,2,9,0,1,4
2011-08-09 19:59:5,"""Can't believe the 'people' in Salford on the BBC. Taking your kids robbing because """"someone got shot in London for nuffin."""" Cretins.""",1.01e+17,15857686,Distinct Occasions,15857686,0.0,0.0,1.0,115,0,0,0,8,0,0,0
2011-08-09 19:59:5,OMG! News insane video of London Riots http://youtu.be/dQw4w9WgXcQÂ ,1.01e+17,5613852,Ehsan Rehan,5613852,0.0,0.0,1.0,61,0,0,0,7,0,0,0
2011-08-09 19:59:5,#myprayers sincerely go out to #London_ may god be with you all ,1.01e+17,343054855,Alexandria,343054855,2.0,1.0,1.0,52,0,0,2,9,0,0,2
2011-08-09 19:59:5,msnbc.com U.S. & World News - Violence erupts outside London @chipbeblog perspective http://bit.ly/p8qSGh,1.01e+17,27111667,mark mccoy,27111667,3.0,2.0,1.0,93,0,1,0,8,0,0,1
2011-08-09 19:59:5,RT :Lol #LondonRiotsjus spit a he'll of ALOT of spit gee.!! It almost touched me.!!!,1.01e+17,311554864,New Hour In London,311554864,4.0,3.0,1.0,70,0,0,1,9,0,0,1
2011-08-09 19:59:5,Hasil Lengkap Kejuaraan Dunia di Wembley Arena_ London: Hasil lengkap pertandingan hari ketiga Kejuaraan Dunia b... http://bit.ly/qOr7KM,1.01e+17,259029760,Steven Tacchi,259029760,0.0,0.0,1.0,120,0,0,0,9,0,0,0
2011-08-09 19:59:5,RT @imaanmalikx @ghuq @barbiegirl @martinacon #london #uksucks #Ukriots #racistatccak: seriously London deserves everything they get.<<Thanks. Kmt,1.01e+17,132343103,a man has no name,132343103,78.0,56.0,-1.0,131,0,4,4,9,0,0,8
2011-08-09 19:59:5,whats going on in london is fucking shit …lets fuck UK Police …@mhndk123 @rkhreb43 lets Attack the zoo and free all the animal #Ukriots #Ukpolice #Riots ,1.01e+17,259029760,Steven Tacchi,259029760,60.0,56.0,-1.0,127,0,2,3,9,0,0,5
2011-08-09 19:59:5,The Big Picture - London riots: update http://bo.st/pOZ0SM and spreading racism….the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_cÂ â€¦ @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ,1.01e+17,86118323,Pluto Uno,86118323,78.0,66.0,-1.0,208,0,3,2,8,1,0,6
2011-08-09 19:59:5,My thoughts go out to the people of #Tottenham & #London. I know it hurts to see your city go up in flames. I hope healing comes fast! and whats wrong with the london :( (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01e+17,17530417,Pic Ocampo,17530417,71.0,62.0,-1.0,278,0,0,6,8,0,0,6
2011-08-09 19:59:5,@electronicrumor not edl. thats home grown enfield son. i know this. fuckin edl aint even from london. fuck edl. this is hometown.,1.01e+17,351244317,tonydibbs,351244317,34.0,54.0,1.0,109,0,1,0,9,0,0,1
2011-08-09 19:59:5,Just stunned by the riots in London. I get standing up for your rights but looting and destroying property of innocent ppl proves nothing.,1.01e+17,15857686,Distinct Occasions,15857686,43.0,23.0,1.0,115,0,0,0,8,0,0,0
2011-08-09 19:59:5,@MixkidMuzikDJ no not anymore. I'm back in london,1.01e+17,75302264,London VIP,75302264,0.0,0.0,1.0,42,0,1,0,8,0,0,1
2011-08-10 19:59:1, UK [contract] FATCA Project Manager_ Asset Management_ London at http://dlvr.it/dtwrc ,1.01e+17,237713738,kERPELE!,237713738,0.0,0.0,1.0,76,0,0,0,9,0,0,0
2011-08-10 19:59:1,Lemme log of twitter I'm sick of having to read the timeline & see all the dumb shit that's going on in London. Night x,1.01e+17,36312958,LZR,36312958,0.0,0.0,1.0,95,0,0,0,8,0,0,0
2011-08-10 19:59:1,Daz Furey - London Town - 18 Listeners - Tune in Here: http://bit.ly/qeyzYr,1.01e+17,105885034,Ximena Pavez Curotto,105885034,0.0,0.0,1.0,63,0,0,0,9,0,0,0
2011-08-10 19:59:1,@London_Londyn grey,1.01e+17,28619561,David Cole, AIA,0.0,0.0,1.0,18,0,1,0,4,0,0,1
2011-08-10 19:59:1,@Chrissymacc I'm shit hot!!! When you leaving for London..?,1.01e+17,237713738,kERPELE!,237713738,0.0,0.0,1.0,51,0,1,0,9,0,0,1
2011-08-10 19:59:2,@minikidsxe Unless you're in London mon/tues and my nan will meet you. Just need a back up incase! Nervous about this wedding. Ahhh!,1.01e+17,44383097,S BOSE,44383097,0.0,0.0,1.0,110,0,1,0,8,0,0,1
2011-08-10 19:59:2,@London_Wench good on you :),1.01e+17,28816786,John Grovers,28816786,0.0,0.0,1.0,24,0,1,0,8,0,0,1
2011-08-10 19:59:2,Star Kebab has absolutely the worst falafel in London. Like hockey pucks.,1.01e+17,247127880,AdilanClub,247127880,0.0,0.0,1.0,62,0,0,0,9,0,0,0
2011-08-10 19:59:2, UK [contract] FATCA Project Manager_ Asset Management_ London at http://dlvr.it/dtwrj ,1.01e+17,229957716,KK_BoT,229957716,0.0,0.0,1.0,76,0,0,0,9,0,0,0
2011-08-10 19:59:2,The Undeniable Truth About Branding Agency In London That No One Is Telling You: Sizeable organizations often as... http://bit.ly/odER43,1.01e+17,224317470,Leona Dore,224317470,0.0,0.0,1.0,118,0,0,0,9,0,0,0
2011-08-10 19:59:2,The Power of NOW in Central London_ London | Groups & Associations ... http://bit.ly/q7BYlU,1.01e+17,71571107,Georgia Mancey,71571107,0.0,0.0,1.0,78,0,0,0,8,0,0,0
2011-08-10 19:59:2,Pathetic fallacy much!! Tempestuous times in London.,1.01e+17,32370321,Claire,32370321,0.0,0.0,1.0,46,0,0,0,8,0,0,0
2011-08-10 19:59:2,It appears now gangs are seeing these riots are a good blanket to loot and run riot in North London. #LondonRiots,1.01e+17,111849106,SUDIPTO BASU,111849106,0.0,0.0,1.0,93,0,0,1,9,0,0,1
2011-08-10 19:59:2,@AboutLondon the rain is hammering down here in London it should calm the criminals/hooligans down.,1.01e+17,121131551,Selective Hotels®,121131551,0.0,0.0,1.0,85,0,1,0,9,0,0,1
2011-08-10 19:59:2,@AishaAslam Hi Aisha_ Yes we are. In north London.,1.01e+17,259496652,Bella Francesca,259496652,0.0,0.0,1.0,42,0,1,0,9,0,0,1
